Read	ReadCov:RAW	ReadCov:PHMM
4e85648a-5d0d-4d6f-99df-02fd81655a25	85.574	99.792
4e90f5b6-c570-4075-8c10-659cc1f14ec0	83.540	98.951
4e93805e-1212-445f-b2b6-f07f2e332fd7	76.005	97.582
4e946c4a-932e-41fb-a66e-c3f38433fb2c	86.346	99.635
4e9ac104-5335-4bff-a092-8b668e3ae450	83.105	100
4e9f6dcb-c26a-400c-ae25-6a42e0e316fe	82.211	99.745
4ea255fd-8c4a-4913-a30e-7a065a9a2abd	76.780	99.200
4ea33ee0-cc4e-4ada-9363-f5ae8798d2eb	82.503	99.488
4ea4d27f-77a6-49b5-8724-6d1db9a79878	73.906	99.161
4ea6ccd1-582b-4485-97dd-2982d412e1d9	80.566	99.092
4ea93bc9-a0f1-4693-bbcf-a0ceba56763c	74.845	99.381
4eac148a-becf-4825-8cc4-6c75ad8ca024	79.036	98.057
4eb105b5-4469-4c83-b438-20eac8c50c1b	81.531	99.377
4eb56787-8dd6-4ab2-8a78-b6994158d88c	74.768	99.175
4eb572c9-6d7e-4e59-bf6b-6bd3c943ece9	76.273	99.126
4eb68bc0-ef25-4651-9d6a-2c1ab17dbcfa	74.573	98.869
4eb8ccce-93a0-41fc-84c2-f3d60cf68024	73.906	98.954
4ec0f9f8-ea23-4314-808f-4f9ecf660769	82.806	99.619
4ec17937-e4ac-4635-b26c-c6bac608c51e	75.033	98.456
4ec1ceeb-7da3-4b90-b343-8f21c512b392	76.062	99.259
4ec4e319-d6df-45a4-a06c-61aece417f68	82.587	98.957
4ec73ef4-0427-4f87-a53f-98ed046a17fd	76.190	98.876
4ec781b1-a62f-4c55-94c1-38bfb69e859c	75.724	99.457
4ec91fae-9d70-44b1-a467-d857570d0b3f	74.106	97.186
4ec92fc7-4db7-4a51-bf95-ea524ad3af04	79.327	99.547
4ec955a4-85e4-460d-a179-731acc354f37	76.781	99.446
4ecc68e7-c831-4bb5-b716-58a730eb98bd	75.182	98.470
4ed06e8c-a890-46cf-9f79-4267ec6f6d4c	74.586	97.818
4ed1b367-7e90-4d56-b706-7e90c59694d9	74.170	96.798
4ed240fa-790a-4085-8636-bd0218c1d673	72.196	99.129
4ed3d7c3-0b82-42ad-bfb8-b5e0ff7d8a4b	54.415	95
4ed7e7a5-3b54-4b5d-90a6-2a233c8ec45a	55.696	90.164
4ed8fd3c-a2a1-48f4-bf86-b23d5234150e	76.138	99.589
4ed99e3d-c172-48b6-bf4f-9b3870c6b383	80.221	99.695
4edcacb4-882e-4b24-a33b-32921be2cf56	74.603	98.654
4ee1e69c-9cd5-44ef-aa3b-0dde090f80a8	69.427	95.824
4ee4c980-369b-49a9-95f5-4ce49e82f518	69.970	99.370
4ee54e9c-db8f-477c-8215-bdc1923566d0	78.222	99.623
4ee66265-eda7-4299-acf4-55a83e8de517	91.452	99.450
4eed45e5-5a87-4bc9-a962-2d8720280223	77.992	99.180
4eeea263-2741-4875-94ff-c94e1f7c6305	58.495	97.500
4ef17130-0a43-4f1d-a92c-59be6e0c7e71	77.864	99.180
4ef1f133-b235-41c2-8eff-5334d5d6637a	78.318	99.099
4efd7ac6-322e-47a0-9394-29226745c3c1	80.023	99.423
4efe4b61-8c4e-435c-b985-3d557e39e267	81.475	98.265
4f0780d5-2337-4461-a5c1-f11b9c65355c	72.492	99.111
4f0a3d29-e4a2-44d5-824f-92375e74a601	91.651	99.697
4f0bc7aa-e359-4246-9b75-d39f36bae646	76.531	99.432
4f18c9f1-44bc-4efd-a8b2-e56f6cc6b8d9	75.538	98.415
4f19213e-a437-45b9-8d5d-9788145af2f8	77.247	99.278
4f193953-4ef9-4b49-a195-d0bc4b8c8a78	80.414	99.398
4f1f7717-ac60-4a08-bd68-b423b874dfb3	75.319	96.022
4f2684b6-3b82-4004-96b7-c4a4ca6e7fcc	72.625	99.333
4f275bb2-51fc-4f2d-a666-ef9dcb1e3aae	72.927	97.291
4f2851a2-3ba8-456a-8ba8-aa45cd3779c9	79.537	99.090
4f28dd6c-f873-45e5-9328-8ef83e0095e6	76.779	99.477
4f328f0a-09f0-4296-864f-3870b4e4b3a7	72.583	98.491
4f35eba9-7bad-4d67-be36-bb467b08e6f3	71.827	97.071
4f38485e-fe0a-4f17-b1f2-316d989ed92f	70.728	93.515
4f39013d-b0ee-425e-adb5-83eab125c436	80.859	99.848
4f3a0a18-839b-417d-844b-d61b21b46fdf	76.228	98.258
4f3a15e7-5ff3-4e10-9a50-f0c88098e930	59.459	97.143
4f3bab5b-d900-4bee-9b6d-efa313bf3531	71.565	97.380
4f3caf39-3fa6-42c7-945e-6e5e33c9a5ec	71.272	98.056
4f3d2843-95d4-42f3-9895-5390681105f6	72.890	98.678
4f432bd2-4be1-4ad6-8723-1b663f1cb700	77.537	99.304
4f44098e-ff30-4987-bdf3-cfda0c5a31c3	29.861	99.873
4f44098e-ff30-4987-bdf3-cfda0c5a31c3	49.621	99.873
4f44bbc9-ac17-48e4-bf13-14c0acce9169	72.134	98.670
4f4942b2-678d-425b-a3ff-10866bf6d7ed	77.461	99.084
4f4c540f-0a28-47e4-b5ce-16ba3c28fd92	82.445	99.245
4f4ccb53-4417-4ed1-8cd0-66d4c2b7a2c4	61.261	96.113
4f4f9a0a-58ed-4cb3-8963-136ca28bb311	80.709	99.297
4f4fa4c2-e95b-4d69-bfaf-a665e7e4e30e	86.601	98.130
4f5315e6-f2c9-4d09-bbde-d35537582f11	75.934	97.340
4f55e242-17f5-43b1-8c26-fcdd843bd868	91.219	99.440
4f617611-413b-4f3b-a9c1-e753c6d27434	75.570	95.424
4f620f5b-cc26-4bd0-ad87-b19b129b8c93	88.239	99.862
4f621f03-a303-4880-8fd7-1d6f627d26ec	77.510	98.546
4f624145-9665-40ab-af18-44bba19cce73	76.101	99.650
4f63e499-92d2-49b0-9da8-6c7e1c238838	82.082	100
4f66bd2c-d47a-4d0a-ac73-69e02e62d7e8	87.360	99.602
4f6abf87-2636-4f52-88c7-c5683c6db8f1	77.929	98.791
4f6dc71e-cc6b-45b6-9cea-966617dae92c	68.471	91.880
4f74e64f-ffe9-4ec0-b213-fba008eee7f9	77.063	99.638
4f774956-6e5d-4411-a6f7-88409f52c26d	83.491	99.250
4f7cb9b2-ddfd-4edb-b057-5666dcdd91ae	76.725	100
4f7d0dc8-e8f0-4403-ab3e-abfcc3668e7f	73.008	99.336
4f7d35e0-baf5-4982-9f79-c19bd6377e0c	72.741	98.571
4f7d804e-f1b4-4eb5-9f94-886c49c9af5d	73.955	99.349
4f7f93c0-94f6-4ee2-8e87-4150a4e39601	79.081	98.941
4f82f676-2fb4-4586-86c4-e647678a307a	76.694	99.648
4f83af97-7882-486e-9257-00e1fb2f7ac7	91.618	99.419
4f852cbf-16d3-4ea0-a2e0-c74b7d69cba5	82.476	99.618
4f8943ba-ff2d-4e50-9861-2255a4b3464d	66.728	98.098
4f8bb458-1cd9-4148-aff7-02d376fcb9d0	89.728	99.672
4f8ee2ac-7654-4648-a1c5-d17b49455598	81.120	98.533
4f9da979-42a0-438e-9fc7-2d6a42e4dff3	87.368	99.569
4fa142ce-b444-4fce-b7ed-156506b33d2e	75.400	99.424
4fa892b0-c901-40af-a48a-b4a0db65070e	70.874	92.405
4faad79f-cad2-42ff-972c-34dbd13fb024	82.120	99.223
4fac9180-3869-4d7b-b852-69c755506789	75.934	97.857
4fadcd79-b13c-4175-aaa8-cc3a9c1ba279	73.694	99.756
4fae54c8-603f-4914-954e-4dcfadc54692	73.021	99.559
4faec1d9-3383-4adb-b26b-2e1919b797a5	75.152	99.399
4fb21414-d2e2-40e9-b837-e9c0737195d7	72.315	96.421
4fb42bb3-0cff-4050-a8ff-a08c76d81620	75.323	98.870
4fb66695-5642-4ec8-a08b-49ba949fe914	76.954	98.618
4fb7cd02-7e5b-40ae-976d-93e053991a7e	61.589	96.864
4fba197c-ea56-4f9c-a425-a8a658ff9ab8	89.754	99.675
4fbd86ee-2e61-4e05-8d19-24a0ed09bee1	76.791	99.628
4fc6a90c-54b7-42e1-890c-e1ad1b115509	72.052	96.957
4fce1ce4-fff0-418e-abe7-ba3d628ff7d9	75.926	99.813
4fd1ae54-8bac-4661-a55b-4e677e252cfc	71.635	98.458
4fd3c366-a17d-4872-88d1-c69f3724f280	72.419	98.326
4fdee4ff-699c-4731-9622-bec7cfe4687a	76.499	99.160
4fe5ce3c-4aa0-4bcf-8409-166131967f3d	75.984	99.312
4ff3911c-2722-4e99-84bb-de9e886553bf	28.729	99.373
4ff3911c-2722-4e99-84bb-de9e886553bf	59.948	99.373
4ff6977a-629c-4a2e-b0c8-b635f6dd815a	67.332	98.408
4ff8bb14-1315-4b29-baca-0d4ab3872057	74.793	98.727
4ffc9763-f86f-4e04-b13b-7c734aaa8adc	77.086	99.828
4ffeb85a-af74-4b3d-ab37-28ecc82a451b	76.996	99.650
50059591-4eb0-4fb2-ac97-34e57413f004	74.493	98.842
500cef29-2f60-4169-8e1a-db43066cd884	84.901	99.365
50118243-3de0-42dd-87b1-673422fa3c1a	74.471	99.393
50141298-8b44-4b6b-82c6-9048d19c210d	72.123	98.234
501578b3-95d4-4d0f-9240-7bdacb98d1c6	70.233	96.368
501b2272-f8bf-4fb8-94bb-eb68e31cb717	90.396	99.488
501f699a-d7e6-4ad7-a8b9-a79764c5a179	88.797	99.844
5020d5d1-ee35-40f2-866b-2e46971501e7	76.587	99.269
5024ecd1-5f1f-4f0b-a2ee-6dd087fc6578	73.659	100
5024f27c-da38-42c6-80d2-577e5ae3a468	63.039	98.925
5025f0f7-828f-4c56-87f7-7f9cb5445752	86.216	100
502b0860-9fa4-4990-8144-83cfd5962cc3	79.380	97.511
502fa0bd-f305-4b0a-a058-37ff50872e87	72.429	95.122
50340009-4fe1-4eca-a8d2-e1dc32ff6501	80.595	99.051
5034a6a6-5203-4c3b-8ede-02bf4308c0c1	74.967	97.265
503528c2-e325-44b5-8bee-4207a99400a3	71.565	96.970
5037276d-1366-497a-a1e0-87b5f285c077	69.031	96.845
503b6d7d-b170-4410-b478-d2d4f34736b0	75.412	97.861
503d144a-e5fb-4aab-896c-eaca755d0e6e	87.752	99.361
5042281b-be12-404a-b44e-d12a2d7b3b15	77.718	99.485
5044fa83-a9d9-4eb7-ab7e-e1b3a06807c6	78.129	98.998
50459475-6e8a-4f61-899b-4f3a73ddcf04	91.754	99.552
5047d577-ed97-458d-9cb3-28fadad2ea5b	58.333	99.142
504c760a-2256-4989-bb2b-a1c37b988874	72.598	97.257
504f694c-e72b-4f85-a248-cb27065864ef	73.963	99.232
505050f2-d94b-4c0c-85a9-9a6c1e7be364	72.698	99.119
505bebd1-6268-495b-9f5d-74afc3bfbd02	73.661	99.396
505f672d-bcfc-41fd-982e-83f57f33159b	88.666	99.299
5062688f-5aa3-480b-b8b7-46aa4df15bbe	77.303	99.485
5064853b-3f3c-4ff1-9993-282d10090ea8	80.158	99.020
506a51ce-26f0-4c9f-b64a-4d766976e3b2	73.633	99.346
506d80c3-8ac5-4616-b777-47d52daec721	77.236	99.299
506e2f41-d9fc-4087-b37a-725300887af7	69.315	94.872
507094e3-c090-436f-a2eb-c12cd9ce47d2	71.892	92.042
50744d51-b618-444a-83c7-c7f608ec5ca2	76.378	99.658
5076e687-e121-4c1f-bb6a-2915df2b6d36	70.833	98.498
50790e9c-fac8-4f26-a4f0-81e66cd880a5	72.917	99.345
5088ae96-7a91-4b7f-9495-54d10a734e96	75.448	99.093
508ffc93-46af-47bd-a9fa-eb942a540dd5	73.385	97.737
5091c292-5735-4d26-833b-d57a492c733c	80.999	96.480
50971815-4a4e-423b-8619-bd5fb08036c6	75.766	99.234
5098771f-188c-4659-a6e8-e06f79a3a856	73.977	98.894
50a10015-2fc1-4051-a4b8-d37805d6f57d	81.897	98.946
50a3fe64-85ca-4f58-b5f1-707dcff58a34	76.881	99.469
50a643b8-cc28-4511-928b-91fb8db076e0	73.354	99.168
50b40432-10fe-4ec9-819e-0ef81fc8183a	88.759	99.230
50b73526-596a-436f-863a-22465352d090	83.961	98.943
50b8edef-37a8-4d14-bd93-c3a5a00ff5c9	74.178	98.956
50ba6de7-ee33-4887-b053-61596c8dbe72	78.175	99.495
50be32a2-e5dd-46ad-af0b-2b018c2969cf	79.739	99.703
50c37a86-69d5-42f2-a24a-40ce49f2c47a	73.071	96.667
50c50534-9190-42d2-b967-f9cedbb779ea	71.961	98.013
50c7bf88-c29f-41bb-a7a8-ec2462653783	78.165	99.343
50cc2af2-2249-4e2a-8bc9-7657880a932b	62.383	98.524
50ccf69c-3c33-4656-bb08-4eb94dcf6bb6	76.913	99.823
50cda2d2-4d71-48d0-998f-46c80b9fac6d	84.838	99.576
50d2c790-bd7b-4452-8c51-924da9a673cd	71.900	97.447
50d85478-7e9f-4460-9844-4a77a81bce4c	75.811	99.612
50d89cbb-b332-4d33-b2a3-669c357f195e	75.249	98.145
50e18ad2-44c2-4f02-81d4-8d2d4af1a2c1	75.036	98.872
50e2644d-b89e-43da-ba7e-fd06c4d1586b	56.416	95.492
50e34a72-f0ad-49ac-97be-f5390cc61b87	72.285	98
50e3e1f7-ccf8-4163-b6a4-8104216b9eea	83.584	98.858
50e733ea-5d5a-4f55-be28-db9033e31b98	74.480	98.893
50e76764-6b21-4dce-9309-a188fd4a1f6c	76.238	96.763
50e8c814-2a17-4f06-891a-ef4d58d5594e	88.881	99.766
50e94777-5b40-40d5-958e-53ffad36a016	67.216	97.090
50ede800-28c3-40ac-adf7-6de38dc945d8	73.933	98.178
50f35064-5bf8-49e7-83f9-73ad9f35cc0b	76.374	97.887
50f4dd96-c6f5-4fbc-b5d2-3e20374a0b58	72.197	99.383
50f72daa-22e7-4b38-bc9b-74b176fd85de	71.498	97.797
50f91cd6-89ce-44ed-a7e6-4e4e5b5b27da	74.765	96.951
50f9b28c-6eda-4dba-94a6-e5f5d2a21aa4	71.647	97.235
50fa5a32-d87e-4c5b-8b5d-1bde0736cca7	86.320	99.815
50ff7fb2-4945-406a-9e98-4d7b61e4eab8	76.832	99.154
510068c9-c359-4eb8-8637-5570353c8967	77.411	98.653
51012929-52bd-4777-8e0c-ccea47b57974	87.092	99.353
5101428e-0248-41df-9d39-d7bc7387431b	82.619	99.861
51023565-923e-47a5-b26c-433078aec8d6	79.671	99.559
5104b67d-4f18-4c0f-a512-f3ddae6385d6	76.731	99.461
5108939f-5174-4d61-b260-2d16952de89d	74.858	97.955
510ab92e-81a9-474c-bfa8-48ebafb57d54	58.015	96.610
510b6d22-f969-47c8-b8d2-bc6d9b08d91c	74.301	95.222
510e1da8-a1b1-4ace-884c-2ccc6dc8f5bc	72.180	98.969
510ffe7c-df6f-46a7-97cb-54979094b1ad	72.481	98.971
5110485a-65aa-4ab4-8373-358ec5012466	84.694	99.253
511751f4-450f-4262-a911-2aae04d35790	76.548	97.976
511940d2-fc08-4d8b-95c4-d9ce52cb72d6	76.873	99.490
511c3e89-8b89-437b-be1b-7e44ee3394b4	78.476	99.660
511ce4a2-c90d-415f-8b4d-387090c23b3e	76.757	99.475
511d2220-3178-4bc3-8ca7-ad533d823c35	79.770	99.680
511f5038-51cb-436a-96b7-fbed2faa599e	75.795	98.915
512b1386-9075-4664-aa3b-96f33ecfd0cd	78.100	97.529
512c9ce4-85fc-4cf5-8da0-9c98b279f69f	76.729	98.632
512edda8-4080-4b0c-bf86-fff07b7299e8	72.310	99.132
5132043a-038c-43d9-a1b5-4c4b2bfde94f	66.874	90.147
51335b25-df87-4f16-9c32-ec99cbed58c8	79.359	99.702
5136aca7-bcd3-4557-b7f3-491c6aef3930	82.051	99.870
513c0a57-eaa0-4154-90ea-435c89c72447	71.946	96.559
514255f4-ee71-42ac-8e46-4690505e58af	79.722	98.851
5143ab13-f944-45da-b24a-c30f1ca8ab41	78.032	99.828
514a2856-d344-4e3c-8eed-b3eae03722ce	89.021	99.789
514b543b-2517-4b9e-9f2d-6cac113ee778	72.873	99.341
514f385e-692f-4705-b643-fe84655ce69d	71.069	96.375
5152b98f-81f7-4c90-89ce-d72189f87cc5	77.626	99.825
515ab4e9-116b-44f9-bce2-912a33a58614	81.074	99.700
515f11f0-16e2-4fe1-8a62-265670f8a87c	92.384	99.902
515fb2d4-22ba-4d40-bced-4b9dbb9deabc	73.414	98.381
517142d8-f6b9-4dfd-b021-26c9511b574b	73.083	99.362
517620a4-120c-4377-8bdb-b7b0d452b72c	77.358	99.826
517bb120-997f-48a4-b425-a6c26c8c8c08	73.591	100
517d0483-57a5-4254-827a-d1a7f5c60d4f	78.420	98.083
517d10ac-3dba-4b1d-bd80-3192121e5c28	70.607	97.204
517e3b12-5ff2-4e78-9b45-d8ec0df748ae	82.908	99.733
517f2b5d-9c65-4a81-99b4-562768052385	77.181	99.479
5181d031-86d9-4671-937c-1b169e07db63	74.326	98.945
51840310-51e6-450e-9b20-d5f418dc7519	75.070	98.529
51865048-b132-4a3a-afaf-7895bc6a5a8d	73.791	99.367
518a4e7e-ff9d-40ac-90bf-1f80e3fddcb6	75.421	97.107
518ec98e-dc82-4e50-a209-c7b3867d5af0	76.280	98.606
51983a85-bde6-4c35-a373-5b0d7b3e2ca8	77.273	96.274
5198d7e1-2108-454d-bdf0-bf509506b5e4	61.161	99.273
5199741d-2fbc-4f7d-a71f-f83134eb770e	73.793	100
519991aa-ef87-46ac-a52e-53ef7335d77c	72.714	97.972
519c74f0-8b97-40b3-a1d1-3a652ceafbe2	73.313	98.390
519c8972-ab5c-4b57-ba5b-018f038d7cab	77.424	99.290
519ca809-1489-4341-a2b4-1f38ad395cf9	61.404	99.288
51a53a42-6e21-4fe6-90dd-2e72004c27a2	81.992	98.977
51a77a27-e098-47ec-85ef-9d8fe906b981	81.535	99.618
51b1c99e-e5f5-4710-895e-3a96d2c17f2c	72.320	98.048
51b343cf-0c24-43ea-ac59-6366dbb7a206	81.749	99.866
51b3ad41-15b6-4a20-9e7a-af7675ebbf8a	61.663	97.445
51b83032-8235-4621-878d-4a6e279f383d	73.588	97.374
51bf1ee5-a03b-41af-ba0b-e66ec4bcf3ed	73.237	97.859
51c78b26-8888-4335-9210-0e8a05a288d4	81.474	99.104
51d015c3-4133-4926-bf3f-df075bd13b60	79.465	99.543
51d5d872-3ffc-40ed-adbd-d6187e618eff	86.294	98.745
51d6d373-b37a-4446-b02d-a3b3f34eeb42	82.222	99.871
51dff631-b29b-47fb-85b2-e3bf5ab9813d	73.124	98.771
51e10a0b-3d54-4771-8e40-bda7b02a4f48	76.910	100
51e1fd64-2d64-42b5-9910-78326d39b669	89.099	99.501
51e4de16-9306-49ed-bcda-b6528cd98d7f	81.837	98.978
51e8470a-ca52-4fe9-8cce-0e9990994564	74.878	99.783
51e8e76c-8f1c-4caf-b563-289eab4fb232	75.434	99.429
51e9de88-6e48-4c01-887d-5c91995d92da	71.453	98.122
51e9f2d2-091f-42b8-8c26-0f56724ab8d8	88.806	98.654
51eb2951-1ac7-4bdf-b290-b20fb55580a7	76.455	98.467
51eb5e7f-099e-4f49-97a8-aa5e397b2019	73.763	99.190
51ebde44-bc1b-4868-8162-2c9bb5c24b57	73.494	99.389
51ecb9a1-db57-48cc-a999-0951e9cbe201	87.041	98.978
51edecc7-8fb5-4596-9b25-add9b66ef3df	54.898	99.648
51f1678c-2ed6-466e-b19e-ec512c351728	83.074	98.764
51f982f6-a077-4249-be2e-0b9761617a6e	73.235	96.699
52005109-d50d-4d40-a3ce-e96a2c1b85d2	80.170	99.545
52016dfd-6c4e-4c21-abb6-735a5c42abbe	71.182	99.192
520aa6ca-8682-40fb-bf29-a4c4490fac08	72.363	95.760
520e4524-b742-4c34-ab38-fb22ae62e7e0	76.667	99.309
5216ad61-a790-4113-80fe-35a6382b7783	78.182	100
521f8fbd-5ced-4391-a4f1-f792f8c28fed	75.867	98.736
5221c188-1a5a-40f1-85f0-9930a3d9330a	58.111	97.083
52224d59-d8b3-4787-b220-2451625fc705	86.003	98.016
52238913-afb5-4ed1-87af-07e7efc6fda3	89.943	99.809
52285958-7dad-4e8b-8210-eb34e139a443	77.446	99.129
522b158d-e3ee-4cb7-9224-4338cfab8a8a	74.661	95.494
522b8d1d-c94e-4d7d-8f69-71606532976b	75.664	96.263
522bd6b9-7ff9-450a-bf39-43297bc26256	76.724	99.627
523364d0-905c-49be-8874-a42e4a0de0d5	81.058	99.547
5233ba34-d402-44ad-8701-f2d9607c2ba5	72.231	98.551
52350e9d-8fd5-447d-8051-ca7ae7164662	75.723	97.378
52359cca-4037-4a80-af34-25e74fce4699	86.586	99.722
5236a12e-4928-4619-af5e-42167adb160e	82.438	99.768
5238fa98-c58a-460c-9bec-d57ce22bf959	74.156	98.441
5239fdd6-e202-48d0-9eb2-bda77cdd013f	92.260	99.904
523d967e-98c9-4ea0-ac9b-b7a80085b296	72.990	99.341
523fdeb1-163a-493d-ad75-ba81a4cf63ba	75.270	98.778
52407859-d17a-484a-963f-ceee0431afec	66.122	99.385
5242db5e-e44b-486e-937f-c89a38fe539c	82.906	98.843
524344ef-2a5d-45ff-97bf-0c9d165891af	73.280	99.563
52473abd-ded7-4adb-a6ce-ded4f5d69c98	76.012	99.242
524ac0aa-9501-452a-acab-5073cdc87b8b	77.049	98.947
524ca9e7-6062-4f44-9478-f72cbf0603cb	76.171	96.934
524d887e-ade5-4a9e-ab05-17f86526c482	71.429	98.698
524f3473-7ce9-4a63-ac82-60e1c199da3e	79.509	98.033
524f8ba8-b5d4-4010-a042-7b4ae3b5bc81	74.219	99.165
5255d033-720a-42b2-8e55-05271fa7d1ed	86.382	99.443
52595807-7f23-417f-b1c3-e750ae9136b1	76.567	98.770
5261458d-5ffe-45e8-b026-2d102d0e8839	71.257	97.741
5266a47e-58ad-4b8a-b056-e11ef6f7eb73	79.810	99.407
52691a34-887f-4e2e-b9b8-4f84ac9bcf00	82.958	99.871
526bb7eb-af49-4446-9773-c0878bfc450a	77.152	99.360
526c2648-ec88-4cd8-87e5-c941dd0535d1	76.852	98.810
526d37ae-e556-4621-ba4b-51030034b5e2	73.137	99.363
52709403-2bb5-4a92-805e-0ef719afa3da	74.652	99.383
52742c08-db88-4b21-a18e-9cfba5c06982	79.663	99.699
52762f0b-ba13-47f3-8a58-bad86dc9384a	76.102	98.891
52786de6-5af6-4b9b-a0ba-caa0f8a0d9ea	72.558	98.319
527d06d1-2b6b-4193-8d2f-5c74cdb6f56a	82.641	99.871
528045c9-906b-429a-8056-567e350a258e	79.927	98.487
5280f2a6-36fd-4a1c-b6ba-6f372c45939e	77.008	99.642
528884c8-edd3-4f8a-85f7-ff2da0fcbd32	74.374	94.925
528c1cc7-e9a5-480a-8fb2-fe18281d475e	72.256	97.331
528fd1fc-d8f5-4454-b9b5-667938a2a02c	76.567	98.944
529189c8-d6a5-47e1-ac9d-9db9d0916d92	73.302	99.145
52925536-6601-472b-9aea-ee08d3a6bc27	76.170	98.895
5293b625-aee0-4bd8-a266-83956f57a363	78.603	99.064
5293f0d7-8a75-4167-98be-f952fddbc152	76.852	97.976
529634c0-3c59-4642-995a-9d8b54d1be34	72.038	98.701
52a025db-de73-4d40-af4b-c4e372fb4e35	55.381	90.948
52a1c54d-343c-4f35-8969-00a19bd700f8	72.994	98.536
52a32faa-295f-418c-8bb7-513548bff8dd	75.486	97.868
52a614dc-abe7-4808-bd45-0a8836e405f5	75.270	99.106
52aaecf5-951f-414b-8988-50dcb2e0dbb5	75.687	97.940
52ac6c2a-91d5-4896-b306-0d3d0807abc8	73.684	98.298
52af5628-bc55-48ab-8802-74a7783859aa	78.851	98.473
52b2f019-86c0-4440-8a55-64b24ed87bf0	77.673	98.802
52b54a95-3014-4fc4-85bc-0a539d438caa	83.851	98.952
52b9075d-f817-4273-ab82-ce5f8c066ec8	79.614	99.099
52bf3c24-5563-4c86-9ae3-a02dce0e2dce	86.271	99.729
52bf7199-515d-4a7f-a563-ab8eae135bb5	92.127	99.900
52c0ca54-7c2a-4469-80ae-ff91c8995097	73.385	98.148
52c12d2f-9426-461d-801d-a9d65eb5d844	92.226	99.751
52c1c620-d8a8-41ec-88a4-a174e17ad9a4	93.738	99.919
52c96279-fe84-433d-90c1-fe1f4a3d3cc9	81.218	98.992
52d235db-dd32-41d9-8b17-1289df47155d	88.366	99.765
52dc56e7-5aa0-4bdb-a9f2-c2cdda327b4f	73.806	98.896
52e04337-6290-4056-a030-ded3ef8ea95a	72.231	98.718
52e6eb84-32ce-4953-8b1c-fa61bf16ca48	83.743	98.739
52ea0377-b6ff-4caf-9724-eeeedf58e7eb	76.440	98.978
52f1e78e-134f-4964-b96a-5c596eb7c89c	74.159	99.180
52f349bb-ad46-45f2-a8e6-8cca59c65c3d	78.487	99.811
52f60f07-b018-4d7c-905e-e307d9b887a2	75.146	99.035
52fc5cf8-7bd3-435a-a7d1-d5a915c514bd	86.900	99.627
53023c44-f669-40d3-a5de-5ff79a8fdfa4	73.496	99.338
53050e90-ec1f-45ba-81cb-a59fa2408d0a	75.718	97.588
5305df5b-f520-45ae-9fa7-6c6e656a303f	89.964	98.543
530e6f7b-7868-436b-800d-a97285af1244	77.097	99.144
530ef9c6-f5a8-494d-867e-832f97ab1d50	92.857	99.759
531493e5-b965-4563-b0ed-b93a2678e0ae	75.105	100
5317731b-a8d3-4dfb-ba41-2bd65dde33ea	73.431	97.670
53180801-52ef-4eee-ae65-f4b54db37ea0	87.926	98.698
531be813-a848-4b1e-ab4f-edbe96aeb353	92.407	99.850
53224201-f0c0-4203-9e08-8b43b3aad955	79.346	99.021
5325d059-445f-447a-ac3b-95bf40c17ae0	69.712	94.565
533083b4-d04c-4bae-8900-53e69afff817	74.157	99.353
53319b63-e32e-479a-bb32-8dbc4ccbb219	75.705	97.405
533399aa-3dc0-43cd-8ebc-24ad9a97dcde	73.293	99.380
5334cd4f-4033-4bf7-9798-ebbd585c89b9	77.913	99.653
533f4af3-7498-4363-bc2f-6f432001b0eb	78.592	99.643
5343d054-4a80-4d40-9cd7-0d63ef85db25	73.113	99.359
5347f47e-6b83-448b-a388-379be426b291	71.315	97.603
5350443d-36b4-4ee1-a090-214f91a38121	74.198	97.787
5355473d-af4e-4b14-8fcb-fdee1befe8a3	83.015	99.872
535f9e2d-0ad0-442c-ae56-c5fd83ef36ee	92.138	99.805
5365a403-37c7-4df8-ba04-57f8742708d2	83.077	97.407
5378df49-4b86-464a-903f-b817466b0afb	75.310	99.091
537bd201-03cc-4239-99c7-ded384561dc4	76.872	98.962
537fd9a2-e194-424c-a145-85d3349a08dc	71.759	99.785
538413b4-a23d-4183-971d-f393a7f5bf37	69.731	95.238
538b0e66-4877-4fbf-8454-9b6c50ded40d	74.335	98.958
53906f1a-db2e-4054-b37e-da7171c8ef30	73.386	98.938
5394718d-5082-41d7-98f4-3e7dd184851a	88.589	99.766
539834ee-4a41-41ce-bc2d-c0f48335412b	78.352	99.457
539aa90c-1dc5-4b95-9807-c874c8ee2f25	79.904	99.253
539d073e-4b0f-413a-9ca9-5c87b0c17d11	74.238	95.204
539f003a-1272-4af0-b1c1-0ae9c73f3b1c	75.079	99.370
53a010df-f333-4735-8b60-515a846bb48f	88.601	99.846
53a28f10-127f-481e-9d22-e47b8dc80729	69.928	100
53a40d2d-77d8-4972-89ba-b430405dcbd9	80.900	99.402
53a49f98-c0c3-4ed5-a7e7-3bd8a1039318	91.591	99.775
53a5fd7b-5b40-426a-8768-ec661a5811da	87.690	99.655
53a96a80-6a1e-439b-a938-3a60cc2a9973	73.997	99.566
53b2abd3-14d8-4c7d-af60-d07c69f72cfe	75	98.780
53b7c7e7-f740-4bf5-8703-aa5395253588	74.351	99.346
53bc1547-744d-4dcc-8584-380241e5e67f	76.369	99.623
53bdd882-bc36-4723-ab9d-e3377ec80fb3	79.879	98.801
53be2f42-b44a-42a7-9ac0-89f014a8aa29	76.685	98.606
