Read	RefCov
110:786|579af82c-4901-4fa1-bfda-662aef329076	100
118:789|3ec92a2a-375e-4986-9035-f876c9a5bed2	100
109:775|7cec7ce0-e45b-42be-92d4-e0ac52e93062	99.701
113:800|ba1ca778-a3c7-4926-99c9-03a842c17aac	100
111:788|fda0dec2-c2aa-4e08-bdf5-bbcbb426c9c2	100
111:751|ad2e0579-ab1d-4305-888f-8fa52d7dcb85	100
101:772|4a23e6e3-a8b2-4f14-b37c-485c253f6d70	100
110:750|d6809389-d2c6-48e3-94a9-e27d15798f55	99.851
111:770|88f13c71-355b-4290-a6d6-aec5601fbce4	99.701
111:772|a2770646-df8a-4a7b-944c-3afe40534b7a	100
107:751|630f4665-d9f3-47c2-be3a-d192838fffd0	100
108:767|06fc3f4f-7ecb-4853-bcf6-774a64f7ed63	100
105:766|b83be21f-ebc8-41bf-810d-bf45f99cc4d0	99.851
85:746|b49e594a-52a4-4b2c-83e9-e53e7d382b62	99.701
112:770|4b1b10d4-2e1a-4ec1-927f-d4598c0a65b3	100
99:775|bbd92504-3aca-4b00-8e79-629b6843c02f	100
99:767|a6e1d480-1f1d-49ae-885c-a53833b37260	99.552
104:734|42ea1f28-acd2-49c0-944b-ae344b1950d7	99.254
107:774|b25488db-06b4-4dcc-95ef-c8397085f54f	100
93:744|ec6adc4f-37d3-4b95-9c0d-06f3226a4556	99.851
100:781|9b061fff-2eaf-48ed-9557-4635ad7363bf	100
108:785|69018e1b-40db-4011-9e48-f1fb398cd4e1	100
107:762|acf4f791-c5ee-49df-af49-b75836620740	99.701
110:781|b075f83e-7564-4969-8924-b75bfa942384	100
108:764|2fb56ba6-a78e-4a1d-bb03-0db37892663d	99.851
100:760|75c43cd9-f5c7-4ed5-be68-4eef4a339a8e	99.851
104:769|4f193953-4ef9-4b49-a195-d0bc4b8c8a78	99.254
112:794|6caf781e-60f8-4aad-bfb4-3793fd4115b5	100
108:431|b8ffaef9-d907-4d62-a088-664c51087dcd	48.358
104:776|22cfb5d6-4cf5-4e7d-b9c7-dd08bd05d256	100
109:779|033fd702-65ed-4da4-a68d-040454941772	100
107:757|e5ff0815-c44f-4c57-81d0-2c6751a0398e	100
112:789|377ccc04-dd64-43cb-8301-73b27ad1529b	100
114:765|84c680b1-28ce-4ee8-8796-f3a7755140cb	99.701
120:776|6b10faf4-38f0-48b8-bd2f-9930d0f5753b	98.806
112:794|d559bd45-c5fc-4544-8f3a-032ed4a96548	100
108:769|998695f0-b470-44fb-affb-2e401adaef83	100
105:771|6b105415-6324-40e7-bda0-a092496b8048	98.657
112:792|45218a06-44ba-4975-8e39-9201dd64940b	98.955
118:784|11f6ec3d-d859-4c59-bdc3-f2f23e7cb054	99.851
109:804|d2467762-75be-476d-bc8d-9177b48d5ae0	100
111:783|46118f52-ee1f-4583-a7dd-dd0523c23c17	100
104:778|37c7b9ee-a643-4f2e-a3cf-6ca6db9031f5	100
110:779|9ff2ed6c-3597-4ed5-bbbc-1d4138f05b61	100
106:770|aadc0825-faa5-41c3-8b99-c08dd54e6418	99.701
123:793|75ee1bc5-8dfa-4a73-b38a-aec3dc0732bd	100
113:773|d4b99f85-2d91-4f9a-8d93-5f57349cb4fd	100
102:784|67ca47ce-105a-453b-89ee-8dec14929330	100
103:776|0f53c3e2-1621-4dfe-bc3a-e7159234c08f	99.701
111:728|12f75c00-be1e-4b47-b4f8-302c77ef4668	100
114:777|1fb85538-ddfc-448b-b10b-cd0ac7463e6a	100
113:775|696141dd-35be-4c6e-a49f-654b4dc511f0	100
98:760|523364d0-905c-49be-8874-a42e4a0de0d5	100
111:776|7a491782-0fda-4716-bbb3-bf9ad851970a	100
121:791|1a62926e-4bb2-403c-988e-14ed060e5ff8	100
118:788|350b64e1-6c63-4ca0-ad8b-3c94009c5d0b	100
101:767|da824ea1-c027-4c68-9855-a1c8a75ef7e3	100
116:779|fc0da77d-72b4-47ff-ae6a-8f0fd3579f4b	99.254
109:780|aeb322e9-ef62-4b07-9fcf-677c07d2cf80	99.552
104:771|7f975e1b-bd5e-45a1-a343-c23e122073d4	100
108:787|78858ae3-b9b2-4df7-bfc0-e0c09e4ef2a2	100
109:742|e937a6f5-5c74-48f6-ad48-ff7d8e179e39	93.731
110:781|cbf5dd13-d53b-4221-956a-95361b83b70b	100
107:769|208dd43a-f2bf-4076-9cf3-8be1e71d1f65	99.701
100:764|a738cadf-d89b-4215-a189-54f181ab2d00	99.701
120:789|acd46c25-88bb-4e53-a297-20dc60e2d560	100
119:778|5ce5ece4-00c5-4b3c-ac8f-6c0c64ef6eae	100
113:786|17aaa302-944b-4f7e-b797-da317b644a0c	100
110:775|66ed65a4-35f9-4762-af2d-cd091c0705c3	99.552
118:789|2e5bf882-2156-45e5-83dc-cb5a60550836	100
103:763|f488657f-cf0b-4cbf-b534-ee25d0ac58fc	99.851
102:767|a71cb477-b4ae-4d14-bc83-ac6e7f9097a1	100
111:772|1a5310b5-59ff-4bae-8fc2-cf02a8e5417d	100
99:770|77749726-eadf-417b-a518-9fafea7c95a7	100
100:743|2f5ef075-bfe5-41d9-a981-22e1ebdbd41c	100
113:791|840d4774-7921-4699-a451-6ba5a6dcc714	99.851
107:778|e1f81b8c-e623-41e5-8b09-2b84018d1f86	99.851
111:783|7d87c294-14d1-4e4d-a4a4-341200838b89	100
110:767|acbaa245-2dc2-49d3-89fd-8ecf5795628f	99.701
110:776|52b9075d-f817-4273-ab82-ce5f8c066ec8	99.701
124:781|d84b1f4c-67cf-45b5-b0c7-d878d1e1e0ad	98.657
111:784|1bc0516a-f28a-41f6-9c83-f34b1dc29ff4	97.612
107:778|26dfe552-5cbd-439a-8d8b-7039bad788d8	99.254
104:749|b4fedbde-446f-4508-98cc-60d576a8c003	97.015
107:771|13e86cc8-ed3e-4e22-9d58-032de00967b0	99.701
119:774|6f1daf03-d25e-457e-b8a7-4717f35d5a62	99.254
111:797|c15f29e8-6e3f-4c7f-bad6-aae58a723e08	99.403
112:775|9a5dabef-2f96-457f-a5bf-11fe813579c7	100
91:750|4018b409-18ff-435e-ae64-7b1c52f5d3f2	99.701
105:772|06e66821-05bf-439b-b92e-adf299fa2e8d	99.552
126:793|0bf893ba-54c0-40ad-98cb-8faa73186976	99.851
113:795|25a65461-2a96-40f8-8b8d-ddd9ef44e4c7	100
110:794|daadfffe-d341-4b4d-bea0-1cf0022815f6	100
103:760|7b9315e2-1445-4fb6-9355-416ce5c61a74	96.716
100:779|1e43748f-4aa6-46ef-a9fc-574e2dbe1091	99.701
111:784|d22519f0-4813-46cb-9e97-5718010e9d28	100
122:790|1033e907-0d25-4db9-bdb8-02f76d40a501	100
108:772|ed51e45c-99cf-44a7-948f-0aeba35cb2ff	100
119:779|77a0872f-73fe-4ca3-a9a7-5213f4caa111	100
106:777|2a326070-cd18-43d4-acd8-5a6133743125	99.701
115:795|c58e3646-a13c-4461-b3d9-232691597d55	100
102:768|0f11b752-d1f1-479a-984d-73f5fc3cdaa5	100
114:781|44d22755-1aca-46d3-87fa-f93cb55c581b	100
122:796|8593cd92-9423-4109-8211-0cfcc1a23ac3	99.851
118:797|326012ad-9045-4dd8-8f1b-7dd1c07457f7	99.701
114:789|aa591fbb-7ee8-4ad0-a27d-e455ce3b7bbc	100
118:774|429cc0d8-eb4c-4c36-96a6-cd0f347dda55	100
111:784|b75da447-f113-4192-8fb0-5d7c2ef334c2	100
174:833|febe4077-1856-40ad-a39e-d7bf69d1cb8e	100
105:779|eb28b8da-4956-4b36-a7a2-9f39ec22a9c5	100
121:787|16148118-6cc0-4a6e-b7e2-0338d71a0b2f	100
113:795|660b31e5-6d58-4b64-bf9e-c6d4416fac1c	99.851
106:786|e1ae9218-f6fd-4ef1-a498-943d7cd1856b	100
106:772|5a434845-b84a-4880-bfe9-d773c0dc2632	99.851
97:767|6ae0e593-f517-497b-ab86-7aea918cd39b	100
113:783|65e0321d-271b-4e04-99c3-6cfcb514a952	100
103:776|5ce1521b-065c-4208-a18c-b8af9a46f974	100
100:761|3f7f2428-88d1-47df-8b7a-51d66984f460	99.851
107:786|85d673af-4b96-4585-a366-380a08988720	100
123:799|04dd9094-2801-46e1-add2-36e820bcd950	100
94:763|42e5d910-65d4-437f-955d-19367f760af2	99.552
113:776|bda02f96-070e-4b95-8f6b-e033b793dce4	96.418
112:778|72cd04aa-1eb9-408b-b67c-61176202cb09	99.552
111:783|810bb63d-a49b-4c56-8ec8-f232e67bc1e8	97.164
124:793|3753ec92-9b44-4696-b9db-60bab154ae2b	100
118:800|679401eb-e289-4aee-a4c6-252be2551331	100
106:764|bf7fe3b3-69d7-49b3-89ce-206dc329824e	100
108:768|0089d3f1-6e65-4297-b89d-e61d98c9d27d	96.716
106:785|c5bfcfd6-6dca-425f-b9b7-85d1a121319c	100
101:768|dbcf1272-e3e3-43f2-bf2d-4e260b30e676	100
107:770|723f162d-ccc5-4cc2-8df9-63e1cb23ef45	100
109:752|079f2986-1d4d-451b-ae6d-21240b7b1567	98.657
109:769|9d1f5c6d-b5b8-4990-8909-3bebc452d573	100
116:773|8191369d-9904-4462-9735-54c3266b80d0	100
107:775|d99fd873-324c-486a-a802-f5cf9c5b2902	99.552
108:770|a1a1b66e-4e50-498f-b26e-8a3c313c17c5	100
104:780|3996efc6-9546-4186-8a12-8d6d9204307b	99.851
112:779|b30acf46-ae6d-44ae-b113-a1297a65f5c3	100
106:776|f19f001a-9a2a-4fea-bab4-61142afb6a52	99.552
102:749|b4352177-b1ad-4201-8a81-7f5fb929035e	96.567
112:779|a3cbcf98-db90-4cf2-ae78-4df02ca9f40f	100
103:772|e759a36b-8d21-4c5f-83e1-754486199d3b	100
108:768|9855e10e-60fe-45dc-b5dd-b0182b30e62e	99.851
116:793|375f307b-2148-45d9-a40b-d77e0be55351	99.851
111:781|bf46ceee-850e-4026-b18a-9cf54e7e83ba	99.851
103:764|a55ebb2b-b022-4860-a262-f2fe8ed3ad4d	99.851
114:782|52b2f019-86c0-4440-8a55-64b24ed87bf0	99.851
111:752|fe644295-17f1-4648-b541-5b3c24e8b42f	99.851
112:778|4ef1f133-b235-41c2-8eff-5334d5d6637a	99.701
109:789|989bf3e3-7e41-4d46-858b-711666c98184	98.358
109:765|47b0421e-6117-4bd5-b936-e669c8a36a17	98.507
106:764|f8c793de-df1e-42ca-a7fb-76fc05928fa0	99.851
107:777|ad0f4c52-a566-4980-b689-b7041110ee77	99.701
109:771|edbfe02b-7e94-4b42-bfb3-242d81b86593	99.851
102:742|84edc041-f8c7-433c-9135-61abd75220f3	99.851
103:773|c7566874-2126-45e1-aad0-de18ba030d97	99.403
81:721|c407d048-ff07-4494-84ce-4925ca99dd80	99.851
122:793|80c2568c-71bc-4463-a87a-90707d1542c5	99.851
87:725|be057005-2d2f-4869-81c9-cb0a4c912b4a	99.552
112:770|a351ed3d-d31c-4cdc-8ff4-0dc61aa1d9b9	99.851
109:773|6199d075-eb06-4431-b0f0-b93727124178	99.552
111:790|7711e8c8-5f22-43bd-86da-5f0a5e98bb66	99.851
112:778|1165d63b-55b1-4b1e-9024-79127be7285c	99.701
102:752|1c6216b0-837a-48a1-9e97-f11c1201bcce	99.701
101:757|ff958a03-6dd9-4db8-aca7-4f8481f983a1	97.761
107:783|3aecbc41-9d99-47b6-8913-e53832ee8778	99.701
106:769|d39a5054-2080-4d1e-9609-5ae8fd071c3e	99.851
114:792|6513704d-d7e6-475c-8c97-3522d22ed329	99.701
108:774|8685387b-b9e9-4333-818f-2f7231d3f014	99.851
113:774|a3b748b9-0fb0-4813-bc33-8eff8dbda216	99.851
113:773|6d6bdec6-1562-4dd3-9a4b-ca7f25811f67	99.701
113:786|96be9298-0614-4032-8f85-21f2b756b45e	99.851
106:775|14da4542-daa8-4968-8b3e-a4f5d2fe6e16	99.701
102:783|b8f18fe1-3c24-46a0-b581-abdce940d014	98.507
109:786|97c7c41e-c98d-4f12-ba52-213a7fae3e06	99.851
111:769|fb587c44-04ce-4dc1-8663-f30b92cd5af9	99.851
108:776|2b8a7e21-21a1-405b-94ca-e2e780fe1856	99.254
113:793|b4536fee-633c-4398-b02e-e3d340a6f160	99.851
109:777|7cac20a4-484c-413b-8747-2d54ea2efdbb	99.403
106:779|18aaa469-fed4-4639-ba3d-ee00d6333317	99.851
109:781|5906dedf-4ecb-4251-bc0a-d7e7c1f8bc41	99.851
115:753|ddda1ff2-6466-4b52-badd-d5e77a72d5e0	99.851
106:768|c03e80c0-3e06-447e-b716-7bcf2ff1f7d7	99.701
110:775|169282a2-f66d-47a7-973c-497ee39eabad	99.552
107:772|a75646c2-df3b-4cee-a9ad-fedfc518a4e8	99.851
101:784|9691fb17-e1d3-4b23-819f-a3163a9d34a0	99.851
112:668|ab0730c3-452a-4c66-a381-f93bffee020e	77.313
110:777|e1b2a450-6538-4a41-9fe9-8ba27272dbb9	99.701
108:767|7174b849-9f1f-409d-bd9d-ac0c70b914f4	99.552
116:801|f5fb0d59-b9b6-4e41-9623-f1f6be7214ac	99.552
106:769|623a12d9-139a-4f05-9465-8895ac3f0d96	99.851
117:779|a1fa7a3f-1562-4a06-abbb-864ad5f3e0ec	99.851
107:782|5266a47e-58ad-4b8a-b056-e11ef6f7eb73	99.851
108:772|8e8ccb85-0746-4ce4-b043-179dd80d11f0	99.403
115:772|9db2425b-c156-4065-b126-235d4eaf6bd7	98.507
102:760|a4b26c02-9f84-429f-a0a4-25593ddb7c5b	99.851
98:752|9a80adad-754d-44a3-a951-9ef1c4c1bda4	99.851
111:786|554e2c0a-824e-4726-82bd-becc5059b7b6	99.701
109:780|6dcefd6b-1d74-47c5-8fec-157522574d4a	99.851
116:790|a407f5bd-9aae-494d-a8da-6797917608a1	99.851
102:778|3d5ae6d1-068f-4cee-b405-02485daa8cb1	99.851
110:778|478335c1-c1d5-486a-801a-c881302afd4c	99.851
112:769|c50f42ba-e560-420d-b61d-72fa93dbb360	99.851
104:772|3c9d0912-edc2-424f-8cc6-7a7100fb71d8	99.851
105:780|627725a7-0932-4a21-a2d0-51f7ca832c1e	99.851
108:761|3a751427-218d-4d57-8353-f1b317ece320	99.701
113:779|a582d2ad-bf76-4a4f-a673-065f0866d334	99.851
108:759|9f690476-d1de-4697-a64d-c2607face8b1	99.701
114:788|4818e93b-efa8-4779-a95f-ceba49de6475	99.851
108:784|04f32f65-666b-4c26-b968-0aac71eafc52	99.701
110:788|ae5b10c2-eb02-41c3-bfad-be050a75f2f4	98.955
108:774|01fa9b30-ea5c-4abe-8bf5-1976c0ee0511	99.701
105:776|3860e138-c203-4434-8b8c-7e7cb5b9e2e4	98.806
126:802|e4411f80-ada3-4022-966b-d67a12c7015e	99.851
46:396|17db85c5-2899-4cda-839f-d65a8a2c3d75	39.701
104:775|9cffd51c-ec28-43c5-8146-6077d2ddb364	91.940
102:780|744985a8-83d9-470a-a111-fcc6ca56a7fa	99.851
104:772|a66d6e72-00a7-46cf-9cd6-97c4c93c82cf	99.851
105:762|10ff6b20-0f6b-44bd-8115-92e4a76cb5d5	99.552
114:769|3072ae56-68d7-44dc-983f-98c28b6c1cc9	99.701
113:758|91c80be3-eece-42d7-95c8-879cea8aeeab	99.403
113:786|906d7aa9-447b-414d-b82f-7deec70d7067	98.806
98:759|528045c9-906b-429a-8056-567e350a258e	99.701
108:792|eeda232c-4ebd-49f5-9d8f-a10be73fdef4	99.701
110:775|f145fb60-4be1-4dfd-baeb-0146acc8e15d	99.701
102:763|7c57a86f-a28c-4bae-96c8-c2609b44cea8	99.701
100:777|ee0f7cb2-2b4e-44e7-9d65-d3daacc1ac7f	99.701
106:777|4c11147c-b515-4e74-8b8a-2af1181afef0	99.701
122:781|f8aaeead-a1c8-45a7-8097-bf19c3d5f30e	99.254
108:778|ed15d50e-7f2b-4f75-b7d8-ddd1180100f7	99.254
102:765|cc876dce-2eb5-4597-a40b-f8625b8733b1	99.701
108:778|6a07573c-4211-4d2d-9ff8-b4ef3762dfd7	99.701
90:766|d951479c-3548-4c9a-b671-d29298ede7e8	99.701
98:756|eff0b469-5e13-41be-82d0-3e99264bc831	99.701
102:763|f3d200c2-ab61-4462-8c0f-2e62d8e6820f	99.701
114:779|0ca2d14e-5b79-4908-bd0b-9ab9e9fc49b3	99.701
102:788|ae907708-57b2-403c-8f9c-109d26378f1c	99.403
109:779|7408932c-cc51-4c29-933c-0c3636acc928	99.701
106:766|52005109-d50d-4d40-a3ce-e96a2c1b85d2	99.701
105:773|92acb8eb-9898-44da-b6d9-23d68627d38d	99.701
105:764|a6b3519b-08e7-4f65-803f-d3552eb9383d	99.552
109:772|d0ee2128-2f88-4ae4-861d-220009736976	99.552
100:752|6cf2251f-2ab5-4b10-8d9e-56cfdf2c3c46	99.701
113:780|b181752c-8a90-4853-9d5c-07e91a8cb529	99.701
107:766|27615fff-3ad2-4b81-8b3d-e47695c4d3e0	99.552
102:794|6a9675d9-043c-4589-aa6b-174536fc2126	99.552
104:767|22114753-0745-4deb-a240-84b58570206f	99.403
105:771|1fc1bbcf-370c-4a6b-a858-5d1834a09309	99.552
103:798|57abc103-8e62-4f2d-9b7a-e3341e84a1ea	99.552
113:806|9196d0b3-7e22-41d1-bc2b-84837e77d4f4	99.403
111:784|f067679e-4800-4b3b-9ac6-5b68b63ee717	99.552
114:773|106e7e44-edf6-491f-862c-720d9145d7d5	99.403
99:767|f4c37d30-3677-48ba-8ce6-4080e2f247a5	99.104
102:766|48c4dc7c-8ae3-4082-b486-cd10cfc4f89c	99.552
113:810|9fc67156-c600-4c4b-8c41-0f7f2ad87526	99.403
102:784|10f7e3f7-0596-4fc1-84ea-ed54e47f6488	99.552
106:296|652526a8-3a64-4ab1-92d2-a195c54e9b2b	26.567
112:773|17ffac29-8397-4a29-a873-5a7a5d01e8d3	99.552
77:748|4ec4e319-d6df-45a4-a06c-61aece417f68	99.254
108:777|179eb232-921b-46d5-9391-14aec12e9bdd	99.552
104:774|0cb08712-9d29-4edb-950b-a94d137130de	99.552
105:771|d0327b89-fe99-4a1f-bada-2934375977e4	99.552
106:780|b5c5bf95-9f5f-4e89-81f2-19466134cf2d	99.552
103:736|48dbd154-c84c-458f-9c3d-af7aaccb724f	98.955
117:801|58f12e3d-a789-42fe-94d0-9a3575facf44	99.403
107:768|094295cf-92db-4e7d-a047-9ae41e41c976	99.552
103:753|cd69d3a3-bb22-497f-a1ad-24d59bf72139	98.806
106:769|c95ac7ca-8084-430f-98be-03e34635da6c	99.403
105:797|f5e41b25-e1ca-44c7-8c37-fe9cd3b0beac	99.403
158:840|0c119404-ad91-4ef9-b9c9-199dbdcafaa4	99.403
105:766|854ed537-e98e-43ba-b12c-d72e19a69f68	99.403
109:789|153f47a7-b07f-48bb-8cc8-cdde80e3b5d2	99.403
109:773|b248bea6-ff7e-491d-a440-d416ede5019f	98.806
109:767|627e91fc-212b-4d78-8e02-3ae28c0b82e9	99.104
104:775|29acea49-027e-4908-b66f-6360afd35cda	99.254
115:783|a59f27a3-c588-4743-b669-5b5c60933444	99.254
106:761|08f1c91d-9d6c-40a3-b714-5f03f553cb65	98.806
71:756|e70e792e-4e43-478d-9a33-f767ba364486	99.254
111:748|d5bc35f0-a3c8-4c7a-acff-08242d549f59	97.463
104:763|6ca925e8-c53f-4465-b2c8-c2ff010f20e7	99.254
107:772|09ceeeba-c464-4d69-b7bd-e58c1b742616	98.657
114:775|64c70d71-f8a4-4a20-9c6e-66313c297997	98.657
96:753|e6d9ff38-0abb-4f0e-90da-a5be2f5fbf6f	97.910
136:828|b64a326e-4eaa-43b0-9ca8-1905e36b96af	97.761
115:792|0a4d29c5-ca92-4f0f-adcf-e0a2aa57cbc2	99.104
109:769|4f39013d-b0ee-425e-adb5-83eab125c436	98.657
97:755|69b78358-3251-4f08-8c63-6fef6f7b450e	98.806
100:778|0bb43c46-e3ef-4946-90d6-7ba0846b3df0	99.104
94:780|1aef8b59-3670-461d-99f8-b0e67b1802a6	98.955
111:778|a5cb386b-b51d-44f6-8bac-2348f73886e6	99.104
111:784|4112cbc1-10a0-4780-8147-44d7971368cc	98.507
104:773|5d2a8ccf-030c-4ad1-ad48-e0d5c0fbf770	98.955
116:785|be8b1098-e228-4c17-9d51-3e859a261a12	98.955
110:778|3d7f57b1-2f61-4a26-9a2d-544366f33fc3	98.955
108:780|092ece44-1fa7-4d7c-bed8-16e36d70b624	98.955
114:460|a33c06fb-a054-49e0-889d-e3499fce05a0	24.030
111:771|a4c2affb-c660-4278-82a9-ef2b012e20f1	98.657
125:787|886a359d-b0b7-4053-ab58-7117a165da0c	98.955
109:765|f93c18a8-0148-4a5d-87a7-61104f53cba2	98.657
109:787|b149f22d-80fa-4378-828b-1f715dd58ef0	98.507
107:745|b65520fa-585f-4d74-abc9-a9a57fa358c3	98.209
102:789|425f7e88-9dcd-49fa-bd58-986bbbce3402	98.507
102:757|f4c9713e-5e6a-44bb-ad1f-887342bc41e9	98.209
117:802|cc6101b5-6860-46b3-a946-c61baa8c0ef6	98.358
108:782|6b0e50a0-23e4-4456-9b28-95fcfbe086cb	97.164
108:772|0e281f9e-9cbd-4188-a3dd-0f71e1a046ec	98.358
106:798|c413df6d-f4e4-4e24-9dff-fbcbbd4f6024	97.015
101:766|bade4ce4-6441-4163-ba1c-f787b19e5525	98.358
109:778|08e357e7-e213-4f5e-8829-2a236d591e0b	98.358
105:772|26802007-54a9-4549-8aff-24713ab125d6	98.060
123:764|0c81462a-c05e-4c77-af70-df6f223ff8f4	98.060
115:824|7c37b6b5-440f-4511-be8f-fad8770a54b5	97.761
104:773|dbc66f6d-2b36-4a64-bba2-e41e9baa1b36	97.612
111:797|c8c7a6f9-76ea-4c8a-8f01-7b519a763550	97.612
106:761|051af6a1-21c4-44db-836d-e7f65ee6e9b7	96.269
108:766|675c571e-6582-4947-b947-db4b62722667	97.015
104:785|ea996561-2b41-464f-9da4-fbadab59d95a	97.164
105:781|781c7c14-8290-44a1-9af9-62bf628b1ae8	96.866
109:779|628b051c-d26b-4a8f-8dfd-221799448c28	96.866
105:786|df8755d7-98f9-45d9-a7a0-7143878b41e8	96.269
107:729|f2ae0142-f6f7-4880-8e24-ca97970776b8	95.821
97:745|011b2b51-cd30-4b9b-a567-991b71e1b008	94.328
107:836|15a18aaf-f15e-4759-aedc-c564031461ae	100
107:827|1c9bbcac-3ca0-4855-8404-156dd7a955c7	98.656
106:865|50a10015-2fc1-4051-a4b8-d37805d6f57d	100
140:887|df1e6cae-85b4-4848-bc8c-59fb37c7f200	100
111:843|96cb7a6d-f645-4699-bd17-ee774a53dcd1	100
111:837|37c234da-676b-4872-a965-c72d95204737	99.059
111:855|ac3c45f0-73aa-4d0e-94ca-02127466d123	100
117:860|70539b3e-7c65-4f24-a6fa-eeffc382dda9	100
118:822|8947d00f-6037-4c5e-a9e6-8876ecad6a0c	98.522
116:855|5bcb0027-0e05-4c43-a730-26a88e2852dc	100
108:852|165819fb-bf91-456c-add9-c784605db57c	100
108:848|2f453c62-e73a-4914-8d1e-3879d13efad7	100
114:870|69354921-f396-437a-ba9d-64f1b03ba96a	100
106:850|eee298a2-482b-4f36-86fd-7f4c10580d3b	98.925
114:870|5cd932c5-6c26-4526-9681-ad028ec93494	99.866
103:840|0b96b3b9-f55f-4cb9-a796-9eea5fdf0672	99.866
115:849|dc647714-8cde-4043-bf9f-68ca14332de8	99.866
109:843|f2bebc73-f062-466c-b672-cbd758ada5ec	98.925
111:852|0565d722-d841-41af-9f9c-bac9de125c96	99.731
110:836|7dcab366-e821-4cc8-a9b8-86d1a1c051d1	98.925
110:846|2fd676f0-7f19-451f-8086-1abe80babe8f	99.328
104:850|6b1b8b88-3841-4dee-881f-4d208f839f43	99.328
105:856|c4e449bc-2c4a-4828-aeba-a7f00e0e3bca	99.328
109:418|7b50ec7d-f5cf-45c6-a958-0a7b0a476555	41.532
114:429|ac443c7e-8476-439c-b3d3-78a4bffa48f8	41.263
97:371|f1d3a665-e06c-4a89-91ac-fb76dd4bc938	37.634
101:273|32521100-20f8-4e94-b3ed-87f7d1ee42dd	22.715
103:561|dcbd2e4c-3b07-47f6-8c1e-3a91e9741277	99.784
103:572|a0e170ad-9fb0-409c-a8f2-070d0f04f213	99.138
105:589|d0869638-4be4-4914-a7c2-adf3d8f68899	100
105:567|667e94c6-f138-490e-9189-53fef0d0869d	97.198
107:575|bb41f425-ef04-4a06-b7f9-fc8720fd33e7	100
107:573|3ceb4976-e881-42e3-b969-1869d5f0317b	99.784
106:568|3db5e182-3669-45b9-999c-b1bd614afdd0	100
112:585|a0827619-4582-4dd5-a6fa-cb94ccfd737c	100
108:572|ef35db53-7c4c-44d8-a7d1-5605d808ad51	100
104:567|a8e6f8d3-c95f-433c-8703-605c4b7de859	100
110:576|b01954cd-62b7-46d4-804d-e2536c006214	99.138
105:576|db131a61-b5b1-4956-81e1-13382efff007	99.569
114:581|ddb10cd0-2022-4105-87d4-9e0a27889cb9	99.569
111:583|f8dfd6d9-6774-40b9-9a30-594b7c6d3e16	100
98:563|7d78f85a-0559-4c9a-bec3-aa2d72f72855	100
112:576|3f2c7d8b-4688-4637-abb7-3d1765ac0a9e	100
110:563|995a93e7-f2a6-485b-b682-acc6796f33b2	100
111:572|690f44ad-88b9-4bca-9859-3182e4e6f0fa	99.569
105:572|7218037b-5de9-4b9a-9ca6-e2648c71e9b8	100
116:572|85b406c9-8d90-4317-b563-3e0e9511fb1d	100
117:578|cc75c636-0b97-4149-a1d2-b6c2c01e72a6	98.922
108:567|b0be947e-3c08-42c1-9a44-33c48e097463	97.414
111:555|8fc8302f-1006-450d-bd11-153c91428d68	99.138
99:566|e50a564b-eb8a-431c-841f-187db7315ae6	100
107:582|dfe6235c-cb6c-4136-9e31-98b3c4a9669d	100
107:574|7a0ef193-3661-4384-bf2e-a7c556cf2760	99.784
99:570|e9e4ff21-3629-4408-8238-e5e3bb331c95	100
107:566|144b0936-57d9-4974-b2b7-ea7df2db6b84	100
91:562|8f2acfda-31f5-4576-9d50-1b75abda573d	99.569
190:657|0746e3e0-f55a-4f9e-8b1c-20650d81cf26	100
120:591|76881305-22d5-42eb-96bd-b7c6997be8f6	99.784
107:557|d7c2b069-e95a-4ab4-a0b6-96720932d5b1	100
97:543|ee845ef3-7589-4297-b8ec-e2cf5e1de857	100
104:568|533083b4-d04c-4bae-8900-53e69afff817	99.569
113:584|045774bc-3464-40f2-9e15-bf7aefc44049	100
105:572|adf4e732-232e-40d8-949c-1f7c5fe27e44	100
103:562|c590af0d-6c13-42e6-a992-c9995f1e528d	99.569
119:569|1e39a7f7-de0f-4b76-a872-acc5713a7fcb	100
108:567|a5056a25-16b3-41e8-b7b3-5e12650efa7b	99.784
114:576|f4dbb4f0-0d08-4364-a6d8-416c984aa684	100
110:575|35069fbb-9df9-4fb8-9d15-91a1390cf94f	98.276
112:570|50790e9c-fac8-4f26-a4f0-81e66cd880a5	100
107:533|51e9de88-6e48-4c01-887d-5c91995d92da	100
110:558|045316fc-ed62-43cb-a0f1-e07f57e54e60	100
101:556|a483b8d0-3295-4cc7-a0e8-acf932299257	99.353
106:575|c3120209-8ad2-40f0-8cfc-12ac9b10b2f4	99.569
98:559|afa58848-97bd-42ee-b8ed-6635d8f4607d	100
107:581|67f9a938-10dd-417d-842e-c6f77d0a6fa7	99.569
106:574|c2acd0a0-3985-49ab-bf1e-96c4d970cf74	100
119:594|22fb14fa-738c-496c-ac87-1627c9c30220	96.552
117:561|709cdfd9-691f-49e1-90ed-40128da004eb	96.983
111:555|af8c779c-e141-4036-a780-f5906ffefac9	100
100:570|5bc4da64-56f7-48bd-9b19-f67bd0a80adb	98.922
111:581|50d2c790-bd7b-4452-8c51-924da9a673cd	99.353
88:551|f64399f4-4971-4d52-b989-dec6e3338f5d	98.060
108:568|e7dbafd2-6d34-451b-80f8-3bcc19d4764b	100
